subset,bucket,val,count,std,min,max,mean,median,p25,p75
en-ja,0.0-20.0,0,287782,0.6162514042956776,0.1,10.0,0.6732736749170005,0.5555555555555556,0.4,0.75
en-ja,20.0-50.0,0,488700,0.1988293901553586,0.1,9.1,0.41804284994249485,0.3902439024390244,0.2972972972972973,0.5
en-ja,50.0-120.0,0,197015,0.16927880044608506,0.1,8.347368421052632,0.35735722166656125,0.3387096774193548,0.25806451612903225,0.42857142857142855
en-ja,120.0-500.0,0,22076,0.19647169284255148,0.1,4.9714285714285715,0.4184552924202539,0.41030061892130854,0.30303030303030304,0.5027701472267663
en-ja,500.0-∞,0,337,0.10031446021040398,0.1042830540037244,0.8710217755443886,0.4469063593922947,0.4442307692307692,0.39728682170542634,0.5073891625615764
en-ka,0.0-20.0,0,128636,0.8153211334666223,0.1,10.0,1.2568978251255063,1.0555555555555556,0.8333333333333334,1.3846153846153846
en-ka,20.0-50.0,0,182113,0.3081294809975612,0.1,6.882352941176471,0.900958019006677,0.8787878787878788,0.7096774193548387,1.0526315789473684
en-ka,50.0-120.0,0,62717,0.24045533380797868,0.1,4.866666666666666,0.7993260371602969,0.8076923076923077,0.64,0.9545454545454546
en-ka,120.0-500.0,0,3166,0.22709156043795178,0.10154525386313466,1.9944444444444445,0.7551898330859577,0.7721518987341772,0.6056852061272746,0.9166666666666666
en-ka,500.0-∞,0,8,0.1646523152634288,0.6701754385964912,1.0986132511556241,0.9737801765619396,1.0371632205513786,0.9528812709030101,1.0853146551352097
en-kk,0.0-20.0,0,48336,1.2510669821004874,0.1,10.0,1.7206577091439053,1.2727272727272727,1.0,1.9
en-kk,20.0-50.0,0,22465,0.41074857449034263,0.10256410256410256,8.6,1.1006538408104403,1.05,0.88,1.25
en-kk,50.0-120.0,0,6155,0.25297840565535257,0.1,3.960526315789474,0.9568776595374293,0.9504950495049505,0.8267948717948718,1.088235294117647
en-kk,120.0-500.0,0,2302,0.20196725301957924,0.10606060606060606,2.0396825396825395,0.9551649211594708,0.9561509702688268,0.8575529895602657,1.0551588379038828
en-kk,500.0-∞,0,149,0.13360720844202473,0.5643153526970954,1.2429906542056075,0.9408399899900588,0.9553571428571429,0.857707509881423,1.011605415860735
en-km,0.0-20.0,0,60542,1.3499789352126708,0.1111111111111111,10.0,1.8895321011644812,1.4285714285714286,1.0,2.25
en-km,20.0-50.0,0,30365,0.5143743007780823,0.1,9.885714285714286,1.3004189319000687,1.2380952380952381,1.0,1.5
en-km,50.0-120.0,0,11763,0.329041835829181,0.1016949152542373,7.784810126582278,1.2029971510750328,1.1875,1.04,1.3478260869565217
en-km,120.0-500.0,0,7532,0.2209455700348848,0.10377358490566038,3.3726415094339623,1.1596268353042793,1.1637931034482758,1.0579710144927537,1.2741935483870968
en-km,500.0-∞,0,454,0.16707956802238794,0.243531202435312,3.314487632508834,1.1475610489590022,1.138336672213516,1.064152942709972,1.2280365058380456
en-kn,0.0-20.0,0,8377,1.2848394080688141,0.17647058823529413,10.0,1.791175611906533,1.4,1.0,2.0
en-kn,20.0-50.0,0,4263,0.5095047292073571,0.10416666666666667,6.5,1.3108684141249451,1.2173913043478262,1.0,1.48
en-kn,50.0-120.0,0,1311,0.29736487254489286,0.1,4.128205128205129,1.1314784384851873,1.1142857142857143,0.9825968523002422,1.275
en-kn,120.0-500.0,0,428,0.2678231349671591,0.10024449877750612,1.967741935483871,1.0533540146490008,1.0795260390085872,0.9822576832151301,1.1939620081411126
en-kn,500.0-∞,0,15,0.25230961769272653,0.26466480446927376,1.330550918196995,1.0049112296939309,1.0780399274047188,1.0,1.118827656705172
en-ko,0.0-20.0,0,296385,0.8418661842550779,0.1,10.0,0.8280532493241805,0.6,0.4444444444444444,0.8888888888888888
en-ko,20.0-50.0,0,463095,0.30120868266233614,0.1,9.909090909090908,0.5235065896400222,0.4722222222222222,0.36363636363636365,0.6
en-ko,50.0-120.0,0,197364,0.2640128746728066,0.1,9.5875,0.45248046621722865,0.42168674698795183,0.328125,0.5221238938053098
en-ko,120.0-500.0,0,35199,0.2578334174007829,0.10067114093959731,8.472440944881889,0.4794289611790521,0.46153846153846156,0.38193432134758665,0.5344194657163798
en-ko,500.0-∞,0,592,0.19436296801556618,0.10143042912873862,4.4849056603773585,0.45727798687619997,0.4521143537820131,0.3977527482916025,0.5055300435865504
en-ku,0.0-20.0,0,39567,1.0757775741151179,0.14285714285714285,10.0,1.4454078887293944,1.1428571428571428,1.0,1.5625
en-ku,20.0-50.0,0,31155,0.9489339686051252,0.1,9.952380952380953,1.5447759208837017,1.2647058823529411,1.0,1.8108108108108107
en-ku,50.0-120.0,0,34274,0.6340976048671042,0.1,9.75438596491228,1.5682791196447576,1.4736842105263157,1.152542372881356,1.8571428571428572
en-ku,120.0-500.0,0,38363,0.4217528973758746,0.1,5.958333333333333,1.4810274381095678,1.4268292682926829,1.2153846153846153,1.6849315068493151
en-ku,500.0-∞,0,833,0.36924883487816396,0.11605723370429252,4.551792828685259,1.3169783627368192,1.3113367174280879,1.1562998405103668,1.4902255639097743
en-ky,0.0-20.0,0,19242,0.8491834421995085,0.1111111111111111,9.75,1.3192321771985394,1.0,1.0,1.3529411764705883
en-ky,20.0-50.0,0,6170,0.3475596265530523,0.12,5.25,1.1707536271430885,1.1304347826086956,1.0,1.3214285714285714
en-ky,50.0-120.0,0,1239,0.2576336868818838,0.1,1.9420289855072463,1.0155627846915332,1.0229885057471264,0.8688524590163934,1.1778933092224233
en-ky,120.0-500.0,0,493,0.22207429774019122,0.10606060606060606,1.6901408450704225,1.046610063854604,1.0549019607843138,0.9379310344827586,1.1428571428571428
en-ky,500.0-∞,0,16,0.11338207599423947,0.9803921568627451,1.207156308851224,1.0654287138584246,0.9803921568627451,0.9803921568627451,1.207156308851224
en-li,0.0-20.0,0,13801,0.807820699322822,0.1111111111111111,9.75,1.334969649978386,1.1176470588235294,1.0,1.5
en-li,20.0-50.0,0,8906,0.35058898354564255,0.10204081632653061,3.8095238095238093,1.1375758661267332,1.0930232558139534,0.9555555555555556,1.2894736842105263
en-li,50.0-120.0,0,2446,0.31572274252071847,0.1,2.4310344827586206,1.0917244859004058,1.0571480406386067,0.9333333333333333,1.2162162162162162
en-li,120.0-500.0,0,261,0.18982284342894437,0.10880829015544041,1.7983870967741935,1.0537680819857909,1.0528846153846154,0.9922480620155039,1.1640625
en-li,500.0-∞,0,12,0.1402320754808606,0.7611262488646685,1.170391061452514,0.9092755570356649,0.9871323529411765,0.7611262488646685,0.9886936355668096
en-lt,0.0-20.0,0,249141,0.6760931315084829,0.1,10.0,1.2190559483045436,1.0833333333333333,1.0,1.3333333333333333
en-lt,20.0-50.0,0,275435,0.370204698768351,0.1,9.9,0.9868967969109884,0.9705882352941176,0.782608695652174,1.12
en-lt,50.0-120.0,0,224597,0.273153982939871,0.1,8.903846153846153,0.9647612638369686,0.9491525423728814,0.8214285714285714,1.0769230769230769
en-lt,120.0-500.0,0,243916,0.17957921626959275,0.1,9.974683544303797,0.9482762246267415,0.9405940594059405,0.8564593301435407,1.0316455696202531
en-lt,500.0-∞,0,4947,0.1543153397840021,0.10246679316888045,1.951188986232791,0.9278685166169326,0.94,0.8757327601012125,1.0035715310707258
en-lv,0.0-20.0,0,217425,0.6293313044489648,0.1,10.0,1.155582027208471,1.0,0.8888888888888888,1.2307692307692308
en-lv,20.0-50.0,0,224090,0.400116337795705,0.1,9.962962962962964,1.008211611737681,0.975,0.8214285714285714,1.1153846153846154
en-lv,50.0-120.0,0,246847,0.2632934620805743,0.1,9.333333333333334,0.9563800680314162,0.9444444444444444,0.8191489361702128,1.0588235294117647
en-lv,120.0-500.0,0,304012,0.1604999005798247,0.10052910052910052,9.354330708661417,0.9358766604637141,0.9297297297297298,0.8505747126436781,1.0129870129870129
en-lv,500.0-∞,0,6060,0.15089982025633417,0.10854271356783919,2.7310298102981028,0.9142601181145718,0.9231440461806955,0.8604967138523761,0.9855137982545799
en-mg,0.0-20.0,0,93305,0.6914249158358268,0.10526315789473684,9.75,1.3360631276026493,1.0,1.0,1.5333333333333334
en-mg,20.0-50.0,0,104094,0.35470453265919216,0.1,9.181818181818182,1.290400565157386,1.2571428571428571,1.0681818181818181,1.4651162790697674
en-mg,50.0-120.0,0,207878,0.2622380575157668,0.1111111111111111,8.647058823529411,1.245305420425513,1.2352941176470589,1.0886075949367089,1.3904761904761904
en-mg,120.0-500.0,0,184614,0.22078115420519032,0.12941176470588237,4.400921658986175,1.22253803688446,1.230508474576271,1.1137724550898203,1.3475177304964538
en-mg,500.0-∞,0,691,0.3392568303392652,0.15752212389380532,1.5714285714285714,1.0144144021315273,1.1293706293706294,0.8348191593352884,1.2502354048964217
en-mk,0.0-20.0,0,313192,0.7016044132657846,0.1,10.0,1.136903366141364,1.0,0.8,1.25
en-mk,20.0-50.0,0,452750,0.3181403505008105,0.1,8.714285714285714,0.921769148020361,0.9032258064516129,0.7297297297297297,1.0769230769230769
en-mk,50.0-120.0,0,183411,0.2544487222659325,0.1,5.831578947368421,0.8937215856783128,0.9090909090909091,0.75,1.0414518900343643
en-mk,120.0-500.0,0,48959,0.20794050359108132,0.10317460317460317,6.869318181818182,0.994949142658648,1.025,0.9248554913294798,1.109470893706649
en-mk,500.0-∞,0,309,0.21916132204472089,0.17333333333333334,1.6801470588235294,1.0029539476991574,1.0556660039761432,0.9902723735408561,1.1108986615678775
en-ml,0.0-20.0,0,248225,0.9590432311190427,0.1,10.0,1.5023143650476023,1.2857142857142858,1.0,1.6875
en-ml,20.0-50.0,0,327786,0.40656423690944404,0.1,9.952380952380953,1.240091363954108,1.2,0.975609756097561,1.4516129032258065
en-ml,50.0-120.0,0,154958,0.3295122778676128,0.1,4.980392156862745,1.2097294480668512,1.196078431372549,1.0,1.4067796610169492
en-ml,120.0-500.0,0,87812,0.26926692581457196,0.10067114093959731,5.49748743718593,1.2381671065624746,1.2418300653594772,1.0794520547945206,1.4075893777045128
en-ml,500.0-∞,0,1925,0.25059056002799873,0.1317614424410541,1.9073756432246998,1.1682343617556232,1.1837748344370862,1.04093567251462,1.3280575539568344
en-mn,0.0-20.0,0,2641,0.5989796918193374,0.16666666666666666,7.0,1.0978890899369118,1.0,0.8125,1.2
en-mn,20.0-50.0,0,1415,0.2968740116871207,0.28125,1.75,0.7694646721079619,0.7560975609756098,0.5142857142857142,0.9629629629629629
en-mn,50.0-120.0,0,106,0.19450775780800125,0.43,1.603448275862069,0.9115336912391009,0.99,0.7678571428571429,1.0
en-mn,120.0-500.0,0,5,0.22210115350498755,0.7516778523489933,1.3666666666666667,1.0205434790504326,0.9736842105263158,0.9695121951219512,1.0411764705882354
en-mr,0.0-20.0,0,12242,1.1552223388363798,0.21428571428571427,10.0,1.4909312215177284,1.1428571428571428,0.9444444444444444,1.5
en-mr,20.0-50.0,0,12404,0.2985645365866108,0.1,5.2727272727272725,1.0394740343941768,1.0,0.8695652173913043,1.1666666666666667
en-mr,50.0-120.0,0,1968,0.2602373134579225,0.1,4.128205128205129,0.9760970502313088,0.9814814814814815,0.86,1.0897435897435896
en-mr,120.0-500.0,0,203,0.33947942224293015,0.10067114093959731,2.25,0.8607610141613637,0.9669421487603306,0.8317037653422092,1.0434417232626743
en-mr,500.0-∞,0,4,0.026396699117904068,0.9812680115273775,1.0435078178110129,1.0061939573345975,1.0,0.9953170028818443,1.0108769544527532
en-ms,0.0-20.0,0,395096,0.6729135772438694,0.1,10.0,1.2355199708192632,1.0714285714285714,0.9333333333333333,1.375
en-ms,20.0-50.0,0,437721,0.36910128151371235,0.1,9.333333333333334,1.0910294261384725,1.0588235294117647,0.8888888888888888,1.25
en-ms,50.0-120.0,0,144955,0.41351192670380865,0.1,9.56,1.1059246052428842,1.0526315789473684,0.8921568627450981,1.2280701754385965
en-ms,120.0-500.0,0,20792,0.4595258853676536,0.1,5.1,1.3288470037706048,1.2534246575342465,1.007393790849673,1.621650998824912
en-ms,500.0-∞,0,158,0.2789429268639416,0.24452554744525548,1.9,1.0894847246689527,1.041806815180065,0.9808573772073723,1.152086817168339
en-mt,0.0-20.0,0,199858,0.6393229052032693,0.1,10.0,1.2107042199619484,1.0909090909090908,1.0,1.25
en-mt,20.0-50.0,0,215662,0.4433514099530807,0.1,9.95,1.168322780593086,1.0857142857142856,1.0,1.25
en-mt,50.0-120.0,0,267717,0.280736147294402,0.1,9.704918032786885,1.1236064222177005,1.091743119266055,1.01,1.2
en-mt,120.0-500.0,0,307636,0.17547382678188728,0.1,8.40983606557377,1.0858780620274726,1.08,1.014218009478673,1.152
en-mt,500.0-∞,0,6513,0.17765985553203836,0.1104847801578354,3.0298013245033113,1.0444458980113844,1.063013698630137,1.0121786197564275,1.1143344709897611
en-my,0.0-20.0,0,11308,0.6014971690924172,0.1111111111111111,9.666666666666666,1.4628422976328608,1.3333333333333333,1.0588235294117647,1.7142857142857142
en-my,20.0-50.0,0,8756,0.3522667356874656,0.1,6.451612903225806,1.165309643585584,1.1282051282051282,0.9583333333333334,1.3333333333333333
en-my,50.0-120.0,0,3312,0.3243391653008568,0.11475409836065574,3.8846153846153846,1.0423668857249988,1.02803738317757,0.85,1.2264150943396226
en-my,120.0-500.0,0,1177,0.32397791911164153,0.10606060606060606,2.108527131782946,1.0112816822499036,1.0266666666666666,0.7987804878048781,1.2222222222222223
en-my,500.0-∞,0,2,0.31376147401007637,0.678,1.1217257318952234,0.8998628659476118,0.8998628659476118,0.7889314329738059,1.0107942989214176
en-nb,0.0-20.0,0,73179,1.2531673179335134,0.1111111111111111,10.0,1.6668248964122352,1.1666666666666667,1.0,1.8
en-nb,20.0-50.0,0,40529,0.5276879919980917,0.11428571428571428,9.884615384615385,1.1599177777096021,1.0606060606060606,0.9375,1.2333333333333334
en-nb,50.0-120.0,0,16663,0.3312740068149122,0.102803738317757,6.395061728395062,1.0383045182433943,1.0,0.9090909090909091,1.1153846153846154
en-nb,120.0-500.0,0,11154,0.21174379103541827,0.10236220472440945,3.6,0.9883319584919025,0.9865621332049237,0.914536676403765,1.0632911392405062
en-nb,500.0-∞,0,375,0.13402219499170104,0.20432432432432432,1.768270944741533,0.9795544059381408,0.9890965732087228,0.9411461514694597,1.0317304875003195
en-nl,0.0-20.0,0,252530,0.6664698667931372,0.1,10.0,1.218814036437152,1.0714285714285714,0.9285714285714286,1.3333333333333333
en-nl,20.0-50.0,0,432033,0.3282490374388704,0.1,9.8,0.9945309116927922,0.9777777777777777,0.8048780487804879,1.15
en-nl,50.0-120.0,0,224740,0.30413357340333086,0.1,9.902439024390244,0.9563318642881765,0.9636363636363636,0.7808219178082192,1.1111111111111112
en-nl,120.0-500.0,0,88356,0.25935005757673235,0.1,9.328703703703704,1.054645837787778,1.0628930817610063,0.948051948051948,1.1683717301353531
en-nl,500.0-∞,0,1186,0.2587436067799186,0.11642743221690591,2.6576271186440676,0.9787618207049018,1.04208908437014,0.912630268765031,1.1299189460232033
en-nn,0.0-20.0,0,281415,0.9307160756443286,0.10526315789473684,10.0,1.3337816939345941,1.0,1.0,1.3333333333333333
en-nn,20.0-50.0,0,144903,0.35325750025664326,0.1,9.44,1.067686071470899,1.0357142857142858,0.9032258064516129,1.183673469387755
en-nn,50.0-120.0,0,42951,0.26121473619137386,0.1,7.8,0.9990126452621316,1.0,0.8873239436619719,1.1111111111111112
en-nn,120.0-500.0,0,13684,0.20702727200887114,0.10062893081761007,4.304,0.9951786633453876,0.9922026994163424,0.9064748201438849,1.0774647887323943
en-nn,500.0-∞,0,590,0.1723105098878871,0.11605723370429252,1.7145669291338583,0.9737090195490251,0.982716561566545,0.8973875585232942,1.0504886085696168
en-no,0.0-20.0,0,297354,0.653929620638906,0.1,10.0,1.1665869766377488,1.0,0.8571428571428571,1.2941176470588236
en-no,20.0-50.0,0,489067,0.28793424573658616,0.1,7.476190476190476,0.8934858279819986,0.8846153846153846,0.7142857142857143,1.0444444444444445
en-no,50.0-120.0,0,197146,0.23742590185829807,0.1,4.511904761904762,0.7677579832435412,0.7777777777777778,0.6,0.9298245614035088
en-no,120.0-500.0,0,15323,0.21236327541017613,0.1032258064516129,2.289855072463768,0.7335072014161572,0.7518796992481203,0.5793650793650794,0.8888888888888888
en-no,500.0-∞,0,17,0.2246110220701716,0.12481426448736999,0.8120617110799438,0.4994130107766341,0.4442307692307692,0.3657587548638132,0.7325581395348837
en-oc,0.0-20.0,0,28024,1.7682924925276122,0.1,10.0,1.9643912744165088,1.25,1.0,2.1538461538461537
en-oc,20.0-50.0,0,5446,0.5521655726444492,0.10204081632653061,7.541666666666667,1.0554147573433752,1.0863354037267081,0.7037037037037037,1.32
en-oc,50.0-120.0,0,1104,0.48786319222174446,0.1,4.128205128205129,0.8378045455775103,1.0196078431372548,0.28777472527472525,1.1712355212355212
en-oc,120.0-500.0,0,156,0.48060824836066424,0.10062893081761007,1.9796954314720812,0.6333936152105297,0.4029904801324503,0.1745564346939999,1.1025925925925926
en-oc,500.0-∞,0,2,0.0406083325767612,0.11605723370429252,0.1734860883797054,0.14477166104199896,0.14477166104199896,0.13041444737314573,0.1591288747108522
en-or,0.0-20.0,0,8444,1.2956787891291346,0.15384615384615385,10.0,1.7565512715717195,1.3717105263157894,1.0,1.9419934640522876
en-or,20.0-50.0,0,4037,0.43227644218352945,0.10416666666666667,9.619047619047619,1.186852479291939,1.1481481481481481,0.9655172413793104,1.3636363636363635
en-or,50.0-120.0,0,1289,0.30874048380193597,0.1,4.128205128205129,1.0249709903010034,1.0634920634920635,0.9074074074074074,1.1851851851851851
en-or,120.0-500.0,0,330,0.2992476674517795,0.10067114093959731,1.6736111111111112,0.8740988317673338,0.9204545454545454,0.7146614979925239,1.0811369000786781
en-or,500.0-∞,0,2,0.09807306257788449,1.0,1.1386962552011095,1.0693481276005548,1.0693481276005548,1.0346740638002774,1.1040221914008321
en-pa,0.0-20.0,0,69323,1.162540684176384,0.1111111111111111,10.0,1.4025427670457393,1.0,0.8461538461538461,1.411764705882353
en-pa,20.0-50.0,0,29213,0.4555405018953656,0.1,9.714285714285714,0.9793475817102609,0.9375,0.782608695652174,1.0833333333333333
en-pa,50.0-120.0,0,6624,0.308574454308355,0.1,4.211538461538462,0.891471684977566,0.9117647058823529,0.7846153846153846,1.0303030303030303
en-pa,120.0-500.0,0,1012,0.28410910060498473,0.10062893081761007,2.3093525179856114,0.8631480192609173,0.9404433497536946,0.8259868421052632,1.0149253731343284
en-pa,500.0-∞,0,23,0.2895818876440713,0.1102803738317757,1.1030534351145038,0.8428296716103276,0.9186390532544378,0.8743389955226301,1.0
en-pl,0.0-20.0,0,286605,0.7505722947173723,0.1,10.0,1.2034790871906567,1.0,0.8666666666666667,1.3157894736842106
en-pl,20.0-50.0,0,453405,0.3447121198802922,0.1,9.826086956521738,0.9376224479935305,0.9117647058823529,0.7307692307692307,1.0952380952380953
en-pl,50.0-120.0,0,204620,0.2808289809128353,0.1,8.125,0.8792545275164766,0.8902439024390244,0.7169811320754716,1.0384615384615385
en-pl,120.0-500.0,0,52551,0.23243827452288213,0.1,8.01840490797546,0.9729491771801916,0.9921875,0.8785714285714286,1.0939226519337018
en-pl,500.0-∞,0,943,0.16452456082991662,0.1554054054054054,1.8785046728971964,0.9852731263334662,1.009478672985782,0.9255629275449988,1.0779408099688474
en-ps,0.0-20.0,0,52781,0.8007127222533372,0.1111111111111111,10.0,1.0894525426699313,0.9411764705882353,0.7777777777777778,1.1176470588235294
en-ps,20.0-50.0,0,23580,0.28798302541464954,0.1,9.571428571428571,0.8908357207544825,0.8611111111111112,0.7297297297297297,1.0
en-ps,50.0-120.0,0,2396,0.2297511441545417,0.1,1.9811320754716981,0.7901612627896595,0.8032786885245902,0.6481481481481481,0.9491525423728814
en-ps,120.0-500.0,0,151,0.32723479919908766,0.10606060606060606,1.3666666666666667,0.7645337900222976,0.9052631578947369,0.5991379310344828,1.0352112676056338
en-pt,0.0-20.0,0,280165,0.6256614155703205,0.1,10.0,1.1830426439124784,1.0625,0.9,1.3125
en-pt,20.0-50.0,0,406758,0.3212851821232427,0.1,9.95,0.9991087526812932,0.9791666666666666,0.8260869565217391,1.1363636363636365
en-pt,50.0-120.0,0,205809,0.2780287382138217,0.1,9.44,0.9914493732034958,0.9850746268656716,0.8571428571428571,1.109375
en-pt,120.0-500.0,0,104343,0.21328103382685318,0.1,6.64,1.0386707579378485,1.0398009950248757,0.9508196721311475,1.1304347826086956
en-pt,500.0-∞,0,1689,0.22298916658855442,0.11530815109343936,3.2038327526132404,0.9819991979726034,1.0261832829808661,0.9318568994889267,1.0928571428571427
en-ru,0.0-20.0,0,247983,0.6668300103501256,0.1,10.0,1.153535185582806,1.0,0.8571428571428571,1.2666666666666666
en-ru,20.0-50.0,0,384073,0.38132591943080946,0.1,10.0,0.9910699506285291,0.9705882352941176,0.8,1.1162790697674418
en-ru,50.0-120.0,0,207556,0.36765813661677227,0.1,9.901960784313726,1.0015929409639632,0.9827586206896551,0.8367346938775511,1.12
en-ru,120.0-500.0,0,154171,0.26410919732474375,0.1,7.291666666666667,1.025704343125273,1.032520325203252,0.9184867793376039,1.1511627906976745
en-ru,500.0-∞,0,4063,0.2904348184753661,0.10159362549800798,2.4120481927710844,0.9212894389244306,1.0155038759689923,0.8010865315817037,1.1000910746812387
en-rw,0.0-20.0,0,68439,1.1757039165373142,0.1,10.0,1.467899030931678,1.1578947368421053,0.8333333333333334,1.6875
en-rw,20.0-50.0,0,61517,0.4339660954877488,0.1,9.488888888888889,0.7727543782567904,0.7291666666666666,0.5,0.96875
en-rw,50.0-120.0,0,24971,0.3228030799513899,0.1,9.901960784313726,0.6633932660146081,0.6373626373626373,0.463768115942029,0.8235294117647058
en-rw,120.0-500.0,0,12747,0.21982546471872164,0.1,3.3878787878787877,0.6923519775244716,0.6885245901639344,0.5546558704453441,0.819047619047619
en-rw,500.0-∞,0,558,0.16465856626543532,0.10427350427350428,1.0870445344129556,0.6680760650072136,0.6799621212121212,0.5771501577329323,0.7732289501597863
en-si,0.0-20.0,0,353931,0.6748492852068809,0.1,10.0,1.2336540186053846,1.105263157894737,0.8947368421052632,1.375
en-si,20.0-50.0,0,463455,0.30907216949232363,0.1,7.6,0.9990105859568889,0.9736842105263158,0.8095238095238095,1.15625
en-si,50.0-120.0,0,151218,0.247604556107521,0.1,5.256410256410256,0.9065438833763851,0.9107142857142857,0.7592592592592593,1.0576923076923077
en-si,120.0-500.0,0,8397,0.2408048520330727,0.1,1.6290322580645162,0.779819078256238,0.8048780487804879,0.6190476190476191,0.9562841530054644
en-si,500.0-∞,0,36,0.10545311693061998,0.6725838264299803,1.0634390651085142,0.9057384688402619,0.9157970951658356,0.8523730493641848,0.9972776769509981
en-sk,0.0-20.0,0,302077,0.6007880311664279,0.1,10.0,1.112382554168317,1.0,0.8571428571428571,1.2142857142857142
en-sk,20.0-50.0,0,405403,0.30156169711913744,0.1,9.71875,0.9318969132677439,0.9130434782608695,0.76,1.0681818181818181
en-sk,50.0-120.0,0,193682,0.23645123084163244,0.1,8.93939393939394,0.9154379685343489,0.9157894736842105,0.7938144329896907,1.0307692307692307
en-sk,120.0-500.0,0,95851,0.16273659027288323,0.10062893081761007,5.494736842105263,0.9460907131933588,0.9444444444444444,0.8649576360691905,1.0245901639344261
en-sk,500.0-∞,0,1637,0.15813793560745082,0.10504201680672269,1.9536178107606679,0.9253106085299513,0.9469026548672567,0.8828696925329429,1.00354609929078
en-sl,0.0-20.0,0,296437,0.6335360353455473,0.1,10.0,1.0792280716739047,1.0,0.7777777777777778,1.2
en-sl,20.0-50.0,0,444747,0.3037974165294176,0.1,9.232558139534884,0.8536957772759173,0.8387096774193549,0.6666666666666666,1.0
en-sl,50.0-120.0,0,200204,0.265731096327416,0.1,9.919354838709678,0.8051150051459102,0.8111111111111111,0.6448598130841121,0.9540229885057471
en-sl,120.0-500.0,0,56390,0.20911136911939252,0.10106382978723404,8.555555555555555,0.8809860383139503,0.8926553672316384,0.7970297029702971,0.9833333333333333
en-sl,500.0-∞,0,792,0.1777549145708663,0.10014947683109118,2.3658892128279883,0.8807304038003781,0.8973762423861916,0.8357369081528992,0.9683436795453844
en-sq,0.0-20.0,0,306279,0.6022130690143227,0.1,10.0,1.1577001028206675,1.0,0.8666666666666667,1.3
en-sq,20.0-50.0,0,411523,0.32029792876126617,0.1,9.65,0.9928808753592673,0.9767441860465116,0.8,1.1538461538461537
en-sq,50.0-120.0,0,197528,0.2514439243849542,0.1,4.69811320754717,0.9734589203499668,0.9888888888888889,0.8421052631578947,1.1126760563380282
en-sq,120.0-500.0,0,83063,0.17197809839166303,0.1015625,3.22962962962963,1.0064364474081147,1.0256410256410255,0.9395973154362416,1.1006711409395973
en-sq,500.0-∞,0,525,0.21105576332459702,0.11058823529411765,1.3345794392523365,0.9666545467699058,1.039344262295082,0.961082910321489,1.087179487179487
en-sr,0.0-20.0,0,315337,0.6130433464900688,0.1,10.0,1.0974388084458022,1.0,0.8125,1.2105263157894737
en-sr,20.0-50.0,0,481520,0.2848167102288028,0.1,7.678571428571429,0.8950644069874661,0.88,0.725,1.04
en-sr,50.0-120.0,0,184392,0.22610299236761622,0.1,4.280701754385965,0.8336104343787032,0.8461538461538461,0.7023809523809523,0.9701492537313433
en-sr,120.0-500.0,0,17679,0.20469453476032615,0.1,3.4122448979591837,0.8460617545071821,0.8731343283582089,0.7411764705882353,0.9783001098728614
en-sr,500.0-∞,0,31,0.17813808194499417,0.32532347504621073,1.091743119266055,0.9467440648202768,0.9896296296296296,0.9420345324600643,1.0426496527394995
en-sv,0.0-20.0,0,257940,0.6652687844145886,0.1,10.0,1.1791205437287136,1.0,0.8888888888888888,1.2857142857142858
en-sv,20.0-50.0,0,408378,0.3322076520151026,0.1,9.952380952380953,0.9224542323074677,0.9090909090909091,0.7368421052631579,1.0714285714285714
en-sv,50.0-120.0,0,223115,0.3027989907331762,0.1,9.490196078431373,0.8545021124606761,0.8653846153846154,0.671875,1.0112359550561798
en-sv,120.0-500.0,0,107423,0.20936116475723418,0.1,6.8321678321678325,0.9556727410900807,0.9692307692307692,0.8780487804878049,1.054263565891473
en-sv,500.0-∞,0,1570,0.1771251295363332,0.11071428571428571,1.9217970049916806,0.9347680944689447,0.965966422683904,0.8975040295447788,1.02228970490426
en-ta,0.0-20.0,0,75782,1.4360364029663701,0.1,10.0,1.7499135798977565,1.3076923076923077,1.0,1.8
en-ta,20.0-50.0,0,62392,0.5053832720436345,0.1,9.945945945945946,1.2887889076267625,1.2,1.0,1.46875
en-ta,50.0-120.0,0,45142,0.4156843922875094,0.1,8.365217391304348,1.3719574437537239,1.3333333333333333,1.0865384615384615,1.625
en-ta,120.0-500.0,0,41143,0.30432023387889856,0.10062893081761007,3.4306569343065694,1.3793267434002852,1.385,1.2011021374787467,1.5691056910569106
en-ta,500.0-∞,0,991,0.3074367189425448,0.12427184466019417,2.0834752981260647,1.2773976953131962,1.3245614035087718,1.1145403030916299,1.4686569370531635
en-te,0.0-20.0,0,32399,0.8608394697785368,0.15789473684210525,10.0,1.3607545419103715,1.1538461538461537,1.0,1.4615384615384615
en-te,20.0-50.0,0,25076,0.3173754571477766,0.1,9.714285714285714,1.089612247766445,1.064516129032258,0.9047619047619048,1.2333333333333334
en-te,50.0-120.0,0,6227,0.22416327763643817,0.1,4.128205128205129,1.0290833157601968,1.0350877192982457,0.9156626506024096,1.1508141638666323
en-te,120.0-500.0,0,406,0.3011460532763982,0.10067114093959731,1.536,0.8413516438860267,0.9300391389432485,0.6804131054131054,1.062992125984252
en-te,500.0-∞,0,8,0.18210602917523705,0.6017543859649123,1.2393162393162394,0.9971645097150992,1.0066568047337277,0.9764168676245404,1.0812580028666985
en-tg,0.0-20.0,0,57359,1.591567609830885,0.1111111111111111,10.0,1.8846183846079445,1.3157894736842106,1.0,2.0
